topic,topic_word,topic_val
0,дюймовочка,6.181345684883145
0,расширять,6.175894352374132
0,диджей,6.145908968880538
0,чл,6.136986636776184
0,величина,6.115986048955613
0,гномик,6.114782037248781
0,лениться,6.108588890424226
0,пройтись,6.1073740727714165
0,эксгибиционист,6.067579728240508
0,барахло,6.038114508770878
0,помалкивать,6.029942789558415
0,попрощаться,6.029175312791714
0,повиснуть,6.008371574798548
0,дистанция,5.99706566534555
0,опускаться,5.974670666082673
0,ящерица,5.973977368815268
0,модем,5.973540623674166
0,дамский,5.965916281053079
0,копейка,5.956877318668303
0,бон,5.943437636995105
0,докопаться,5.923927973316973
0,особняк,5.874691703371388
0,казнить,5.864047488741249
0,павлик,5.844834837442931
0,тундра,5.836944750755624
0,заставка,5.820167864189944
0,афганистан,5.774437089858591
0,невиданный,5.76698036918781
0,03,5.757908506345877
0,прогулять,5.738878204897223
0,дорогая,5.729583416172365
0,финиш,5.6658953323554275
0,аксиома,5.655613011166428
0,блог,5.64710810640505
0,прикусить,5.635826343057946
0,тетрадка,5.617944532667164
0,дочери,5.588172794242807
0,сделал,5.587852843040095
0,кентавр,5.578999903110113
0,отработать,5.571910262173051
0,испачкать,5.563092812315556
0,суша,5.559966589907678
0,смутить,5.525077932259575
0,незнакомец,5.513310197128391
0,тайно,5.473417909173512
0,37,5.468368804121421
0,мерзость,5.468134327346825
0,откровенно,5.463182317222134
0,выдумать,5.4184143392375335
0,поломаться,5.383803482613525
0,пикантный,5.3829723828728815
0,мендельсон,5.367325858322415
0,мда,5.36360351892469
0,зажигать,5.353034210221313
0,пиписька,5.352652357537957
0,погубить,5.321314289367945
0,бюджетник,5.320044309002118
0,прогрессивный,5.313369795656186
0,загрузиться,5.307450413342822
0,грызун,5.300910499397201
0,винегрет,5.292390425326605
0,орфография,5.286740803224801
0,уколоть,5.28648931389908
0,любовью,5.2610255165437145
0,древность,5.2566262319841055
0,британия,5.24316408585717
0,крейсер,5.227936883087068
0,возглавлять,5.227079555150749
0,дебош,5.219753793277344
0,титр,5.210855925059882
0,мужчин,5.200953553734522
0,свингер,5.160773538189648
0,пардон,5.146670989445647
0,чернила,5.13381470334804
0,генеалогический,5.131171855023182
0,липнуть,5.122661176592265
0,умственно,5.09291460995749
0,шуточка,5.088435409683104
0,постелить,5.074045661987632
0,освоить,5.073226163254266
0,мебельный,5.070734449937797
0,крестить,5.065446878859503
0,шарапов,5.06472643345983
0,рожок,5.064717307861607
0,прокат,5.0414552562611865
0,толчок,5.013587854680211
0,колбасный,5.009215288490156
0,шекель,5.000679956075983
0,перебежать,4.996097956463348
0,пустынный,4.989340593952454
0,древо,4.988565975954066
0,лихо,4.982046476460501
0,пенка,4.97157101171895
0,снятой,4.961419875108096
0,припарковаться,4.957064612865944
0,завистливый,4.927307726995737
0,жительство,4.9095713498754705
0,логический,4.880940868098913
0,гениальность,4.871173116030226
0,втирать,4.8633489756502675
0,водолей,4.859453808650688
0,упереться,4.8579411779738875
0,окружающие,4.856087141106912
0,косметичка,4.854344528340662
0,пью,4.854052571920802
0,мартовский,4.834931079051861
0,моргнуть,4.832594973886312
0,задирать,4.816919264570496
0,разом,4.811921662814557
0,квартире,4.7988090380041335
0,батут,4.792551179482229
0,обойма,4.785212859720184
0,кочегар,4.78244118493537
0,темнеть,4.780988326385938
0,вручную,4.773614938482392
0,аэродром,4.768156957397934
0,сначало,4.7599369919652545
0,взбесить,4.748338712674945
0,омерзительный,4.743839767957781
0,вольт,4.7416331671014955
0,просматривать,4.737942360626599
0,злоупотреблять,4.730659098910614
0,петарда,4.711404754973752
0,талончик,4.705076466273318
0,петро,4.700031253989165
0,некролог,4.692240846465994
0,плотный,4.692201309150845
0,ввс,4.679561503371638
0,колёсико,4.67584032810934
0,развеселить,4.668814393778155
0,пилюля,4.647121029663845
0,упрёк,4.633492262965662
0,выполнение,4.62739287645945
0,уткнуться,4.6146401971086
0,селекционер,4.614625512499172
0,деликатный,4.61428593382259
0,отваливаться,4.602456020347662
0,трюфель,4.596853594185376
0,пожевать,4.5880251572347
0,сидячий,4.568068184745767
0,словить,4.567072227445357
0,супергерой,4.566576297330081
0,отбивать,4.550677872164087
0,адмирал,4.547943579889422
0,ножик,4.5392840852722225
0,откликнуться,4.534517423424612
0,переиграть,4.518099937760729
0,применить,4.499286411894636
0,косо,4.496342970307111
0,автобусе,4.429118263158769
0,пасхальный,4.423311771680054
0,ювелир,4.395632353915503
0,пограничный,4.378388728045734
0,нэт,4.3453730846712135
0,ритуал,4.342764604265927
0,брутальный,4.331217637117797
0,новгород,4.3210912010448626
0,развеять,4.312189753801821
0,40,4.27697387742485
0,пизанский,4.2735775983219035
0,санитарный,4.272112135767908
0,облегчать,4.228718454207641
0,распиливать,4.207372620286598
0,тарас,4.199742141039304
0,николаев,4.192831865845304
0,отмазаться,4.182134068416034
0,валя,4.17135581233863
0,наденёк,4.171353057915422
0,нарываться,4.161846986396183
0,бородавка,4.149445325842444
0,клубок,4.1424343100649414
0,двойственный,4.138792543565242
0,исцарапать,4.124788580810974
0,трудолюбивый,4.116596131063484
0,разнести,4.1137006873101605
0,вечный,4.112023010158157
0,57,4.098129768961559
0,искусать,4.086660235127606
0,хрущёв,4.083961604618717
0,португалия,4.073471347971685
0,пьеро,4.062679182920525
0,комбат,4.057181162366632
0,разлагаться,4.042629614133289
0,кишинёв,4.026924630966464
0,артемон,4.02391028847489
0,газетка,3.9993309840564204
0,срываться,3.9941262938258215
0,отца,3.980962888422848
0,дим,3.9776669267839715
0,синь,3.9757589156589117
0,партийный,3.97226968162875
0,развратный,3.9436365702013916
0,разваливаться,3.9375432564919164
0,накопать,3.9320564305720462
0,отлежать,3.923857356706987
0,тряхнуть,3.9149844236179256
0,пейджер,3.9142642711427222
0,помнится,3.9061396185616846
0,ведать,3.8963743200836585
0,гостья,3.886497113312715
0,тухлый,3.883802971922171
