topic,topic_word,weght_topic
5,обама,0.0030837776
5,должный,0.0030644287
5,система,0.003059212
5,тяжело,0.0030263418
5,ракета,0.0029639371
5,игра,0.0029253524
5,видимо,0.002918953
5,лезть,0.0028560166
5,условие,0.0027264436
5,сало,0.002611404
5,название,0.002585333
5,партия,0.0025803247
5,п,0.002565493
5,2017,0.0025605694
5,повторять,0.002552411
5,институт,0.0025430901
5,признать,0.002456542
5,наш,0.0024524154
5,40,0.0024492098
5,лечь,0.0024448812
5,самый,0.0024281004
5,подозревать,0.0024141956
5,знак,0.0024056314
5,понять,0.0023936736
5,выдавать,0.002334285
5,увидеть,0.0023185655
5,медсестра,0.0023126507
5,известно,0.002298723
5,скорость,0.0022475147
5,впереди,0.0022411784
5,образование,0.0021945485
5,лекарство,0.002156628
5,понедельник,0.0021515074
5,воскресение,0.0021331834
5,например,0.0021277084
5,сразу,0.0021256728
5,сидеть,0.002098731
5,обязать,0.002081807
5,движение,0.002021124
5,любой,0.00200229
5,90,0.0019975363
6,давать,0.04140626
6,помнить,0.0173423
6,кот,0.013496791
6,помочь,0.010726594
6,постель,0.010412645
6,мать,0.010044689
6,проходить,0.009310514
6,женский,0.009304182
6,второй,0.009124599
6,..,0.008872199
6,убить,0.008812998
6,из-за,0.008655725
6,мозг,0.008628303
6,10,0.008305683
6,прямо,0.007965572
6,детство,0.007910673
6,что-нибудь,0.007712776
6,представлять,0.007357654
6,умереть,0.0072831376
6,американский,0.007267868
6,один,0.007031328
6,трамп,0.006939404
6,заметить,0.0069314325
6,разница,0.0066702757
6,мужской,0.006547869
6,желание,0.006537013
6,доллар,0.0062453644
6,приходиться,0.0062156757
6,запретить,0.005891572
6,козёл,0.0057573034
6,три,0.0055473107
6,...,0.005437033
6,кто-нибудь,0.005284119
6,суд,0.00525872
6,ум,0.0052236887
6,пляж,0.005018618
6,достаточно,0.0049106604
6,менять,0.0047128517
6,первый,0.0047061597
6,государство,0.0046451273
6,выиграть,0.0045669884
6,зал,0.0041221734
6,50,0.0040926468
6,смотреть,0.0040754024
6,ванная,0.0039185183
6,чукча,0.00388271
6,радость,0.0038789741
6,одесса,0.0036478823
6,шея,0.0036201626
6,скорее,0.0035949403
6,мнение,0.003586759
6,отказаться,0.0035766854
6,двор,0.00354897
6,выборы,0.0035267624
6,голова,0.0034881353
6,человек,0.003476725
6,сидеть,0.0034438078
6,думать,0.0033789717
6,дойти,0.0033017441
6,спокойно,0.0032363434
6,руль,0.0032071213
6,деньга,0.0032008435
6,многие,0.003191426
6,нога,0.0031224072
6,радоваться,0.0030687647
6,пенсионер,0.0030105074
6,миллион,0.0030017446
6,оптимист,0.0029779472
6,развод,0.0029580153
6,голодный,0.0028881843
6,состоять,0.0028660218
6,глаз,0.0028265659
6,ответственность,0.0028162503
6,невозможно,0.0028087525
6,проверить,0.0027467147
6,изменять,0.002742303
6,говорить,0.0027356918
6,гриб,0.0027142244
6,стать,0.002633344
6,немец,0.0026176688
6,милиционер,0.002607559
6,срок,0.0025315979
6,информация,0.0025006535
6,понимать,0.0024933335
6,выдать,0.0024703613
6,80,0.002446982
6,лягушка,0.0023478512
6,купить,0.0022907387
6,приходить,0.0022815731
6,понять,0.0022625478
6,овца,0.0022568621
6,жизнь,0.002249304
6,диплом,0.0022260689
6,бабуля,0.0021574653
6,синий,0.0020905533
6,вообще,0.002065129
6,спорт,0.0020568431
6,последний,0.002056233
6,вчера,0.00203856
6,никто,0.0020302476
7,жена,0.08077564
7,муж,0.05070622
7,...,0.0376065
7,..,0.024698434
7,мама,0.023408767
7,папа,0.021668397
7,сказать,0.018117908
7,смотреть,0.01248918
7,дом,0.011916228
7,спрашивать,0.011516677
7,знать,0.011220937
7,твой,0.011156371
7,вчера,0.010935335
7,ходить,0.01066389
7,друг,0.009218426
7,домой,0.008707062
7,звонить,0.008158679
7,хотеть,0.0075469255
7,сидеть,0.0071114097
7,есть,0.0069050193
7,мужик,0.006863102
7,каждый,0.006497783
7,таки,0.0062472676
7,думать,0.006223332
7,подарить,0.0061465283
7,видеть,0.0060023204
7,семья,0.005875941
7,идти,0.005870632
7,утро,0.0056105233
7,говорить,0.005478358
7,уметь,0.0053219814
7,двое,0.0051867072
7,работа,0.005066622
7,дорога,0.004976078
7,кухня,0.004700266
7,прийти,0.004654629
7,вовочка,0.004584915
7,чужой,0.0044024577
7,рассказать,0.0040807
7,депутат,0.003963457
7,купить,0.003951204
7,пойти,0.0038745012
7,вечером,0.0037968236
7,бежать,0.0037202344
7,стоить,0.003693005
7,всё-таки,0.0036749546
7,открывать,0.0035890955
7,медведь,0.0034520458
7,книга,0.003358012
7,живой,0.0033221813
7,называться,0.003294019
7,понимать,0.0032313815
7,трус,0.003161539
7,свой,0.003145496
7,общий,0.003110281
7,взять,0.003077971
7,подруга,0.0030759512
7,что-то,0.0029740308
7,отец,0.0029337767
7,мечтать,0.0028868034
7,болеть,0.0028668558
7,съесть,0.00283106
7,ненавидеть,0.0028203356
7,доказать,0.0028085874
7,врать,0.0027459445
7,прошлый,0.002745012
7,рассказывать,0.0026693472
7,ресторан,0.0026443996
7,фамилия,0.0026151135
7,следовать,0.002613544
7,встретить,0.0025409034
7,размер,0.0025193393
7,учитель,0.002516734
7,мой_жена,0.0025008456
7,повод,0.002475733
7,интересно,0.002470068
7,такой,0.0024048002
7,дедушка,0.00239151
7,фотография,0.0023622229
7,сволочь,0.0023009393
7,равно,0.0022908885
7,таблетка,0.002286016
7,сема,0.0022627632
7,подождать,0.0022181089
7,магазин,0.0022112683
7,анекдот,0.0021914993
7,кушать,0.002189804
7,заяц,0.0021600518
7,завести,0.002156625
7,ужин,0.002146311
7,квартира,0.0021227214
7,никто,0.002112854
7,пусть,0.0021061217
7,переживать,0.0020909265
7,малыш,0.002038349
7,hу,0.002010147
7,какой,0.001980665
7,кричать,0.001942553
7,велосипед,0.0018462898
7,спешить,0.0018005705
8,хотеть,0.03419477
8,любить,0.026045728
8,жить,0.025921857
8,дать,0.024319768
8,..,0.020692643
8,дорогой,0.018529257
8,собака,0.013803039
8,водка,0.013683951
8,дорога,0.012780093
8,взять,0.010569069
8,знать,0.010464102
8,мальчик,0.010350274
8,девочка,0.0102501055
8,видеть,0.010005417
8,идти,0.009929208
8,улица,0.009565996
8,мужик,0.009214284
8,маленький,0.0087337075
8,купить,0.008180647
8,спрашивать,0.007916725
8,делать,0.0073263794
8,дура,0.0069678416
8,свет,0.006805629
8,рабинович,0.006611248
8,пара,0.006601092
8,муж_жена,0.0063585504
8,жена_муж,0.006057202
8,сделать,0.0059683984
8,мама,0.005498066
8,дело,0.00548157
8,мой,0.005226224
8,право,0.005175452
8,человек,0.00513425
8,деньга,0.0048749275
8,готовый,0.004861551
8,думать,0.00481441
8,отвечать,0.004655309
8,бутылка,0.0043990943
8,смеяться,0.0043874895
8,магазин,0.004243938
8,палец,0.0041386704
8,ладный,0.0040394897
8,дочка,0.004015741
8,стоить,0.003949687
8,море,0.003929775
8,твой,0.0038226552
8,америка,0.003722565
8,зайти,0.0036511768
8,часть,0.003577138
8,дом,0.0035173586
8,чиновник,0.0035028697
8,научиться,0.0034445885
8,носить,0.003434869
8,ваш,0.0033471053
8,найти,0.0032605233
8,встретиться,0.0032099735
8,написать_``,0.0031734721
8,работа,0.0031609419
8,спасти,0.0031537067
8,товарищ,0.0031013812
8,эх,0.003078785
8,такой,0.0030552594
8,что-то,0.0029800676
8,забрать,0.0028557954
8,дед,0.0028139267
8,вчера,0.002807029
8,церковь,0.0027399242
8,поесть,0.0026354704
8,какой-нибудь,0.002577048
8,бумага,0.0025536332
8,вокзал,0.0025325886
8,задержать,0.0024980404
8,умереть,0.0024569277
8,наркоман,0.0024444084
8,никто,0.0024205141
8,позволять,0.0024161618
8,увидеть,0.0023585411
8,появляться,0.0022777594
8,какой,0.0022652205
8,толпа,0.0022629965
8,маленький_мальчик,0.0021603343
8,дешёвый,0.0021459153
8,сержант,0.002145395
8,мышь,0.002122591
8,самый_хороший,0.0020496352
8,стать,0.002033011
8,любимый,0.0020293533
8,ответить_``,0.0020258606
8,борьба,0.0020256846
8,забирать,0.001997209
8,кричать,0.0019942513
8,бомж,0.0019718679
8,прежде,0.0019353
8,заработать,0.0019240412
8,вообще,0.001920175
8,гад,0.00190898
8,похмелие,0.0018962789
8,полиция,0.0018767695
8,петя,0.0018453174
8,замуж,0.0018371441
9,...,0.019742977
9,..,0.01705665
9,сосед,0.016098296
9,узнать,0.016010946
9,решить,0.015156661
9,смочь,0.01467678
9,слушать,0.011861936
9,бог,0.010066321
9,поставить,0.009539784
9,яйцо,0.008339946
9,ночью,0.007828512
9,зуб,0.00752362
9,подумать,0.0074402187
9,перестать,0.007150065
9,мой,0.0069782976
9,глаз,0.006841246
9,прийти,0.00662074
9,оставить,0.0065118717
9,люся,0.006293747
9,ездить,0.006106327
9,сходить,0.005832306
9,соседка,0.0058125365
9,мясо,0.00579243
9,судить,0.0057843314
9,закон,0.0057073375
9,орать,0.005594005
9,случайно,0.0054531656
9,вино,0.005414501
9,директор,0.0054001855
9,лететь,0.0051631564
9,буква,0.004872888
9,тысяча,0.0046886653
9,выбрать,0.0046088602
9,половина,0.0045540654
9,глядеть,0.0044481573
9,достать,0.0044461093
9,бухать,0.0044435654
9,понять,0.00414152
9,ошибка,0.0040708263
9,просыпаться,0.0040576383
9,пробовать,0.0040441346
9,политика,0.003913503
9,спорить,0.0039093997
9,один,0.0038424404
9,новый,0.0037572605
9,рынок,0.0037412108
9,начать,0.0037001057
9,хлеб,0.0036537347
9,мат,0.0035761094
9,петров,0.0035084635
9,настоящий_мужчина,0.003450824
9,создать,0.003399517
9,приготовить,0.0033890172
9,построить,0.0033213207
9,вперёд,0.003273385
9,действие,0.0032453362
9,замечать,0.003231794
9,уехать,0.0032065888
9,операция,0.0031683454
9,дом,0.003063249
9,купить,0.0029975905
9,торт,0.0029864952
9,курица,0.0029799032
9,6,0.0029428813
9,правый,0.0029293457
9,грустный,0.0029283161
9,колбаса,0.002921378
9,день,0.0028912476
9,кризис,0.0028466985
9,человек,0.002841222
9,переспать,0.0028127234
9,личный,0.002801595
9,пойти,0.0027432775
9,змея,0.0026924072
9,ад,0.0026649814
9,мороз,0.002623124
9,сыр,0.0026087337
9,капитан,0.002532163
9,поверить,0.0025301946
9,подъезд,0.002495427
9,котлета,0.0024767043
9,рожать,0.002474158
9,благодаря,0.0024611582
9,наш,0.0024275656
9,закончить,0.0023911246
9,салат,0.0023341158
9,бюджет,0.0023291016
9,одеяло,0.0022986534
9,ручка,0.0022872593
9,готовиться,0.0022766443
9,подходить,0.002253112
9,идти,0.0022328375
9,крутой,0.0022248467
9,приходить_мужик,0.0022133472
9,немецкий,0.0021928807
9,заснуть,0.0021815945
9,крутить,0.002178174
9,стать,0.0021625012
9,чемодан,0.0021500532
9,крик,0.0020809234
10,голова,0.016712321
10,..,0.015554934
10,жениться,0.015297336
10,нравиться,0.015262143
10,правда,0.015175483
10,...,0.014482806
10,остаться,0.01403652
10,нога,0.013504736
10,умный,0.012751737
10,плохой,0.010713309
10,называть,0.010702898
10,счастие,0.010527383
10,чёрный,0.009235086
10,лежать,0.009064348
10,отличаться,0.008176276
