topic,topic_word,topic_val
0,котёнок,0.046184470195911626
0,домашний,0.04609679221936373
0,помогать,0.04580366685274068
0,машенька,0.04544746501016502
0,обезьяна,0.04530972918281308
0,завести,0.04521276321583
0,написать,0.04504268682601505
0,окно,0.04461325706721686
0,читать,0.044564683444201725
0,поздно,0.04442628413798068
0,заткнуться,0.04437684616064072
0,спальня,0.044165877702693604
0,животик,0.044138061187031875
0,изя,0.04409447960968386
0,презерватив,0.043888839493540735
0,узнать,0.04361736547930173
0,взяться,0.04347593480153896
0,дерево,0.043467385174089115
0,татуировка,0.04344177418237851
0,конфетка,0.043372172568027584
0,понятно,0.043118109966936415
0,живот,0.043099463944732484
0,угол,0.042962233613898095
0,серёжа,0.04295614970671476
0,невеста,0.04294269822089965
0,институт,0.04285675280787692
0,математика,0.04262628010641579
0,бежать,0.04247842735327354
0,письмо,0.04246734407290234
0,гараж,0.04221103129227828
0,водить,0.041826916945297894
0,вызывать,0.04180518550053499
0,уходить,0.041600764996271154
0,хватить,0.04157857958445441
0,пятёрка,0.04155457655574636
0,лошадь,0.04152809275178991
0,ехать,0.04121447121104908
0,собачка,0.04114119566422248
0,заниматься,0.04100222443796936
0,получиться,0.04097447444451787
0,обратно,0.04074086287038452
0,решить,0.040688425287452736
0,дискотека,0.04066518003628435
0,закончить,0.040661593716873626
0,давать,0.040627254809451264
0,сосиска,0.04058493552071533
0,ложечка,0.0404741859937499
0,папин,0.04027867645394115
0,шапка,0.040196841574637425
0,саша,0.039961886001923644
0,автобус,0.0398695186327007
0,случиться,0.03972605233239198
0,дяденька,0.039696413586966434
0,чей,0.039684704974394296
0,нарисовать,0.03956452178124665
0,машина,0.03946527975634527
0,забрать,0.039391582086524414
0,мам,0.03927734118980601
0,летать,0.03910899131597837
0,задание,0.0387965399552882
0,мыть,0.03877568503147934
0,стол,0.038736922231429737
0,слушаться,0.038679331467863634
0,глядеть,0.038662277756276155
0,волноваться,0.03854245575001206
0,получать,0.03835215349101104
0,надеть,0.038272165365120264
0,директор,0.037827382134902575
0,сынишка,0.03776177649502651
0,стараться,0.0376683735922788
0,земля,0.03766241424312914
0,опоздать,0.037585828430222186
0,задавать,0.03747042788795528
0,подойти,0.037422448447636654
0,картошка,0.03735710395493006
0,посадить,0.03712188079578024
0,привезти,0.03709844309675141
0,нужный,0.036890746026012514
0,пол,0.036847000475437014
0,обрызгать,0.036606652593443686
0,зарабатывать,0.03651774795330508
0,лена,0.03620067630306746
0,кровать,0.03616739500083455
0,соседка,0.03612111456990154
0,ужин,0.03607764270727986
0,квартира,0.036060709127726735
0,прислать,0.03598093399284263
0,разрешить,0.035892124468527645
0,послушать,0.03575592834295002
0,рот,0.03569405737027631
0,положить,0.035691296995293394
0,покупать,0.035571206580304514
0,пара,0.035396570219877584
0,готовиться,0.03538918519758992
0,дача,0.035327910892308655
0,вообще,0.0352982723531846
0,ухо,0.035260645555201295
0,беременный,0.0352233049923196
0,ругать,0.03510478411113613
0,ужас,0.035066139696951194
0,повторять,0.03498491721106985
0,первоклассник,0.034972117924348185
0,надевать,0.03471484196869242
0,приносить,0.034659245578162204
0,ох,0.03463710342209146
0,поесть,0.03443513780128962
0,кошка,0.03439275214988679
0,дебил,0.03428577146253077
0,одевать,0.03385212238789622
0,мозг,0.033829187285441396
0,сочинение,0.03380131758129581
0,суп,0.03369863489915424
0,стыдно,0.03368151087215513
0,цыплёнок,0.03354670769690499
0,случайно,0.03349272513007138
0,кормить,0.033436536315503994
0,радостно,0.03334707013547435
0,копать,0.033290915726672865
0,разбить,0.03320415810080749
0,пусть,0.033185941946922315
0,прибегать,0.033176059718865
0,воспитать,0.03315813082314486
0,приезжать,0.03309018679838032
0,позвать,0.033068258142431334
0,подарок,0.032992436406532266
0,ага,0.032914659366221795
0,накрыть,0.032729621505752295
0,оставить,0.032579933088116804
0,заболеть,0.03251483812004691
0,поп,0.03249428145477644
0,повеситься,0.03243358027573467
0,молоко,0.032333405850430694
0,конфета,0.03220165649565576
0,смочь,0.032125507534066726
0,армия,0.03203934466966048
0,неделя,0.03200557911833373
0,отстать,0.03195622351819995
0,брать,0.03192118235877609
0,сестрёнка,0.031873709770437485
0,мамин,0.03166356752565102
0,красить,0.03162009858901037
0,торт,0.03158101918402233
0,наташа,0.031578743416125314
0,ть,0.03148957337804718
0,замолчать,0.03125188447223724
0,материться,0.03121801566517475
0,роддом,0.031213747094501604
0,вчера,0.03119714098960275
0,помыть,0.030979462091390603
0,па,0.030879833035293264
0,чистить,0.030850580298812148
0,поцеловать,0.030845823542218147
0,пожениться,0.030661813457166807
0,нету,0.030530748490912103
0,собрать,0.03053051610477729
0,студент,0.030495300920727376
0,падать,0.030492730903135694
0,монить,0.03045290047661889
0,муха,0.03040621016005359
0,пись,0.030398404036003333
0,называться,0.03036935800959391
0,висеть,0.030320945642860114
0,слон,0.030130228427335006
0,семейный,0.02991733293656886
0,сюда,0.02986418205733505
0,страшный,0.02986251480982112
0,сломать,0.029843521611224492
0,час,0.029813362105447824
0,позор,0.029741298663176447
0,бедный,0.029702419513347178
0,нести,0.029647112115861754
0,вещь,0.02964288762698965
0,няня,0.02962947385372849
0,идиот,0.02959265818606689
0,наступить,0.02948558683518065
0,послать,0.029460935547739014
0,фотография,0.029453324815616237
0,родина,0.029200303403107686
0,счастливый,0.029184460690156646
0,обедать,0.029145446298556994
0,хаять,0.029121835156125674
0,зятёк,0.02908241484099691
0,забирать,0.029062717704824673
0,пила,0.029049183527657087
0,тета,0.028979360701682177
0,понравиться,0.0288891198912988
0,сигарета,0.028854367989247297
0,поиграть,0.028844818720539997
0,поехать,0.02878967511949814
0,вместо,0.028708849778768704
0,седой,0.028708792743807283
0,балкон,0.02869886978137391
0,считать,0.02867721232700961
0,предупреждать,0.028636024111413128
0,вбегать,0.02862585120792456
0,рубль,0.02858003195215982
0,каша,0.028570014853310868
0,научиться,0.028533361711308727
0,знакомиться,0.02850253743756732
0,отпустить,0.028445947496742438
0,выбрать,0.028444829635278696
0,трансвестит,0.028361853604036334
0,вовка,0.028361113193588406
0,трус,0.028345256990373217
0,идти,0.028303437677012773
0,извращенец,0.02826412572081721
0,машинка,0.02826276376319697
0,обращаться,0.028225024018972332
0,звонок,0.028181904379704525
0,интересоваться,0.028160452252892872
0,мнение,0.02811169155445814
0,юбка,0.028074349311082936
0,шуба,0.028040042415607477
0,шоколадка,0.027966502624116422
0,платье,0.027958867802290385
0,программист,0.02795223987197546
0,поросёнок,0.027944741815723786
0,лес,0.02790734851958339
0,мясо,0.027858322202488715
0,стул,0.027769157566674137
0,отойти,0.027596178544659296
0,ангел,0.027586497665295674
0,люся,0.02745458883659071
0,гадость,0.027453346863045094
0,молоток,0.027441769917223885
0,борщ,0.027387381993457197
0,ребята,0.027384832259640005
0,показывать,0.027343055640385222
0,жрать,0.027208217949551295
0,наказать,0.027175594817920718
0,уезжать,0.027081481781878934
0,банан,0.027042292776967708
0,грешить,0.02697367801352023
0,школьный,0.02686781444823134
0,укладывать,0.02678610145843168
0,чёрный,0.02677711249462823
0,место,0.026669120265170765
0,проходить,0.02662993965776805
0,самый,0.02659281317565804
0,врать,0.026498149022720824
0,яша,0.026440077684245694
0,море,0.026431705914951184
0,масло,0.026304953212930395
0,командировка,0.02627615307766535
0,волк,0.026203790968847746
0,рыбка,0.02619048096356859
0,каникулы,0.02618445890241989
0,достаться,0.02603755094216184
0,смеяться,0.02602958935316504
0,свет,0.02596552396108743
0,крем,0.02584284866022484
0,цвет,0.025780719331259694
0,закричать,0.02575724641686386
0,нравиться,0.02557789157851826
0,встретить,0.025511277539853112
0,точно,0.02545879948352543
0,добрый,0.025341575324949753
0,устать,0.025338158722364182
0,дразнить,0.025303706925695408
0,качаться,0.025300342852610562
0,укусить,0.025297408486300268
0,змея,0.025278506146214092
0,стрелять,0.025241428904493535
0,солнышко,0.025166048634453084
0,деточка,0.025155583003935746
0,штучка,0.025082688665317373
0,длинный,0.02508187081928314
0,писька,0.02507397604132284
0,бухать,0.025019465688837263
0,еда,0.024923264314725708
0,быстро,0.024907065387201093
0,отдельно,0.024891428795860426
0,внучек,0.024877016482594157
0,четырёхлетний,0.024837761791660654
0,грудь,0.024832974628370662
0,правильно,0.02481746473941653
0,покушать,0.02481284544234751
0,хорошему,0.02480206757953818
0,ус,0.02478612808965585
0,мелировать,0.02475385830284269
0,санки,0.024715703530045194
0,отвлекаться,0.02466540292570983
0,мыться,0.02461086021011102
0,мальвина,0.024606168345571215
0,слипнуться,0.024585923077068028
0,прогнать,0.0245523275791659
0,заговорить,0.02455025186016367
0,ма,0.024500481935540275
0,семочка,0.024457667290080642
0,выпускной,0.02443699942626638
0,семеро,0.024369206142757307
0,але,0.02426736844641037
0,тихо,0.0242317791848625
0,бегать,0.024222455645256925
0,обозвать,0.024213785770311483
0,вырастить,0.02415830486473303
0,ученик,0.024144606278943055
0,волшебный,0.02410958557583326
0,успеть,0.02407662673458286
0,снежный,0.02396152851438386
0,морг,0.023958475798863753
0,молчать,0.0239297557837194
0,молча,0.023701134466523246
0,приготовить,0.023694287179868455
0,трава,0.023672122293239756
0,вода,0.023632832688435832
0,вкусно,0.023497236159743737
0,записка,0.02335377571799467
0,приставать,0.02328825401325625
0,запрещать,0.023285645435567024
0,голос,0.023240552036811187
0,лежать,0.023214655616564123
0,сестричка,0.023196337091397706
0,рисовать,0.02317494032316506
0,киска,0.023169083611278878
0,заплаканный,0.02307591590545321
0,будущий,0.023063557353824874
0,экзамен,0.023044448101446045
0,уверенный,0.022903614382673358
0,заходить,0.022902021226864213
0,сладкий,0.022897746603949644
0,поход,0.022770450721103022
0,поставить,0.022768913351164974
0,сумка,0.022704360300167613
0,завтрак,0.02268942358116759
0,пугать,0.02268716359553966
0,решать,0.02268351210710156
0,села,0.022637629578235677
0,мышь,0.022610741508383436
0,скандал,0.02251889006434324
0,аборт,0.022492603044388236
0,кенгуру,0.02246737293435088
0,туалет,0.02244516044982831
0,зима,0.022379318931778587
0,дочить,0.02236849735156228
0,свинья,0.022345889501482207
0,петь,0.02233630827205394
0,губа,0.02233505544928415
0,подорожать,0.02222768653385252
0,косичка,0.02214594563529186
0,тр,0.022130607511424604
0,велеть,0.02212236173731433
0,кукла,0.022101726885902003
0,входить,0.02202465478940564
0,прятать,0.022000615233325017
0,ах,0.02198916218282309
0,контрольный,0.02195859309778087
0,пример,0.021944449416241792
0,целый,0.021918966134891357
0,кататься,0.021918164747911428
0,трогать,0.021825801851618646
0,ночью,0.02181153346531356
0,ботинок,0.02176425786056668
0,прекратить,0.02175580421833822
0,постоянно,0.021628197941867138
0,спорить,0.021561399429281463
0,присниться,0.021501505111423288
0,пися,0.021458708110350177
0,забраться,0.02145020505936699
0,сильный,0.021438548340670015
0,сыр,0.0214060154098428
0,жарить,0.021290129254687668
0,старый,0.021289886018571937
0,космонавт,0.021225010858976066
0,воспитательница,0.021160796505861276
0,таня,0.02113466126441709
0,знаю,0.021062363078311344
0,закончиться,0.02104123300744034
0,телефон,0.021006438158774135
0,собака,0.020985594330776326
0,находить,0.02098141811758818
0,сон,0.020966118902321636
0,колготки,0.02096453864444496
0,столько,0.020960480468097335
0,ватикан,0.02094184605348806
0,адам,0.020887683931463927
0,вечер,0.02088394575168923
0,задумчиво,0.020858497778170948
0,забегать,0.02084681958517967
0,парня,0.020792511798892306
0,полчаса,0.020788791576660127
0,сиська,0.020760442046997053
0,дорога,0.02069617302740456
0,половина,0.020687343129523875
0,травка,0.020656514231455286
0,скушать,0.020603430436103132
0,сообщать,0.020575344336561587
0,жопа,0.020570680686315054
0,жаловаться,0.020568585501513185
0,подрасти,0.020539826075290712
0,здравствуй,0.020534698776030553
0,трусик,0.020534412336291975
0,курица,0.020489282026322695
0,сынуль,0.020469504782478627
0,матрёшка,0.02046409948180197
0,исполниться,0.020459835751232437
0,перестать,0.02045434830547224
0,орь,0.0204040364715273
0,святой,0.02035304625540733
0,красный,0.020279400901690073
0,подружка,0.0202421892675735
0,перемена,0.020197479887168888
0,бык,0.02015911195565675
0,залезть,0.020145876558924747
0,наслать,0.02014442866313796
0,кроха,0.02011981693906077
0,влюбиться,0.020047919991125464
0,достать,0.020023015288487954
0,папу,0.01998499389972651
0,парка,0.019949257433928794
0,хочу,0.019943754595533745
0,кусок,0.019922571267691078
0,радость,0.019917942791040612
0,вампир,0.019879079847686384
0,фантастика,0.019692100465427676
0,крик,0.019666418333627807
0,прыгать,0.01962869242492473
0,шляться,0.01962841091174152
0,сентябрь,0.019618519066620006
0,чужой,0.019603779159311458
0,бородинский,0.019589169298705578
0,топор,0.01957139706038014
0,любовь,0.01956102106876373
0,краситься,0.01955397351718322
0,25,0.01951753368037821
0,рублей,0.019472400857536654
0,сергей,0.01942602660820246
0,надолго,0.01942554120261348
0,сексе,0.01942336757581602
0,10,0.019363477013585206
0,вспомнить,0.01932955346325316
0,бутерброд,0.019328382764419387
0,дёргать,0.019318209993753527
0,мелочь,0.019310586375846105
0,рыбалка,0.019246301578535602
0,надоесть,0.019242299713219
0,зайчик,0.019122956149356326
0,ванна,0.019106133744037242
0,родный,0.01903875457337207
0,прочитать,0.01903072538412498
0,внучка,0.01902476075691875
0,пианино,0.019020630693451526
0,рыба,0.018907604632367
0,иголка,0.018874344469145408
0,рак,0.018824899419505468
0,короткий,0.01880463811434419
0,пропускать,0.018790269326177278
0,варить,0.018789804487537844
0,утопить,0.01877636487598
0,сосед,0.018764264171405837
0,мерить,0.018762584874586243
0,червячок,0.018754233856920034
0,сто,0.01870783612610031
0,мёд,0.01861044932557154
0,болтать,0.01857472711619398
0,лицо,0.018572801996390238
0,наркотик,0.01857214154351219
0,сразу,0.018534782357417543
0,штаны,0.018522773655125762
0,лев,0.018519022588605504
0,поломать,0.018518279500514136
0,парень,0.018506659643600758
0,аж,0.01850661440586138
0,вставать,0.018498522071111148
0,зеркало,0.01846803287046075
0,громко,0.01846684551706013
0,обнять,0.018454844727603472
0,тихий,0.018451955499966803
0,журнал,0.01838285516127646
0,заняться,0.01834399559048639
0,папка,0.01833700683432252
0,мечтать,0.018322915540953194
0,коля,0.018283104140455957
0,тысяча,0.018277225167806097
0,че,0.01821194343760772
0,берёза,0.018162402601930142
0,встречать,0.018152187290369753
0,плита,0.01809161700347537
0,гриб,0.018066321121261726
0,комп,0.01804162078096749
0,внимательно,0.018019535041228107
0,речка,0.017998747648657613
0,услышать,0.01799023052635636
0,повезти,0.01797995540511375
0,оставлять,0.017958151866956297
0,ёлка,0.017952778844024356
0,часы,0.017947451928098546
0,разговор,0.017946943912258966
0,подросток,0.017917829182112606
0,шалавый,0.01791061977238573
0,право,0.017878373560338525
0,зуб,0.017864692104584152
0,остальной,0.01786454908827222
0,забеременеть,0.017860198732198844
0,усыновить,0.017818311147232497
0,лифчик,0.017806890356654538
0,будущее,0.01776918505351319
0,успех,0.01776060701316715
0,стенка,0.017753266931493986
0,ложка,0.017739795406771494
0,коли,0.017721035206293534
0,догадаться,0.017669921263590908
0,служанка,0.017658811910506486
0,хомячок,0.017626843613389537
0,яйцо,0.01759162194857138
0,пи,0.01757911804064524
0,психовать,0.017543932047696918
0,барабан,0.017528863057070857
0,тюбик,0.017461970120787887
0,ключ,0.017436367448676042
0,паста,0.017383621898263094
0,кролик,0.01735341446493828
0,игрушечный,0.01734119212634443
0,загс,0.017338768527250484
0,беременность,0.017303710925859892
0,шея,0.017277068681965168
0,повторить,0.017247679105567282
0,неудачник,0.017230548657817153
0,представлять,0.017212625522710603
0,малоимущий,0.017208948124843398
0,сварить,0.01720670085868698
0,нострадамус,0.017192358688727708
0,сердитый,0.0171855484188568
0,сдать,0.017174020260004887
0,кровь,0.01716583457189631
0,намазывать,0.017149330156508404
0,заставлять,0.017066288447536045
0,велосипедист,0.01704761562488424
0,шкаф,0.017015245133005414
0,крокодильчик,0.01695484006936999
0,зубной,0.016948040017751798
0,училка,0.016947459792338103
0,единственный,0.01692644130832895
0,роза,0.0168985627607766
0,пап,0.016892644186224708
0,денежка,0.016855433213153123
0,внученька,0.01681647254503751
0,угадать,0.016809152581502125
0,хакер,0.016765877111569537
0,дядька,0.016763228152760982
0,встречаться,0.016732767714799496
0,кладбище,0.01670694552115387
0,строго,0.016702792870988803
0,вмешиваться,0.01663884121288722
0,бакс,0.01663221208340262
0,возраст,0.01662723896495402
0,повесить,0.016613435796769962
0,поднять,0.016586390510217913
0,15,0.016567716268581806
0,продать,0.016553069515768116
0,рожа,0.0165513050090325
0,огромный,0.01652334779977349
0,люблю,0.016518241429496792
0,прошлый,0.01649697845596528
0,купаться,0.016488181988375213
0,размер,0.016414614983206528
0,принц,0.016410024682097412
0,близнец,0.016382976475996208
0,тётенька,0.016375744434754085
0,подумать,0.01634500310021938
0,кусочек,0.016334555674372763
0,приводить,0.01632113909715065
0,собаку,0.016319749738075446
0,смс,0.01628315137411421
0,приходиться,0.016213594222888227
0,напротив,0.01620766546642833
0,шапочка,0.016205504537844695
0,одеяло,0.01620134045278211
0,рада,0.01620032553649308
0,бывать,0.01618623085717567
0,интеллигентный,0.01617962237984957
0,средний,0.01617532272933352
0,племянник,0.016169823971676548
0,инопланетянин,0.016162428513096166
0,впервые,0.016162422337731984
0,склероз,0.016158520223264746
0,река,0.016145199289010294
0,бабуля,0.016121053935382056
0,музыкальный,0.016096047807171013
0,молиться,0.016091181685245606
0,заснуть,0.016068574330265598
0,аркаша,0.016046939633336654
0,миша,0.016030669820640008
0,договориться,0.016008294927297002
0,бл,0.015970734947947825
0,везти,0.015957071434638606
0,тёплый,0.01594928098913265
0,увлекаться,0.015937131713504433
0,пельмень,0.015935296165887118
0,золотой,0.015894091149527265
0,полюбить,0.015854195928992443
0,полететь,0.01585242685856969
0,рекомендовать,0.01584578630711686
0,моему,0.015827281606262237
0,грязный,0.015814653595025208
0,круглый,0.015806846104332476
0,доедать,0.015800872997917416
0,сорок,0.015787568462665737
0,католик,0.015739809271967758
0,наполовину,0.015732666126269387
0,девственница,0.01569516284297125
0,фёдор,0.015690449826850764
0,труд,0.01568132607744463
0,свингер,0.015607065660946332
0,оказаться,0.015595846438164812
0,священник,0.01555943176922591
0,шок,0.015544499674669792
0,поступить,0.015521032872207859
0,молочный,0.015520484592209815
0,эмо,0.015491675236822603
0,прабабушка,0.015483368769446804
0,лопата,0.015474494894566242
0,покакать,0.01545089203324874
0,химия,0.015447250669686212
0,костюм,0.015409872555483192
0,билет,0.015407291483240368
0,оценка,0.015365423613810067
0,цирк,0.015365266860432708
0,быстрый,0.015362958139097101
0,ситуация,0.015352576275894772
0,университет,0.015349250651673068
0,перчатка,0.015347476142103406
0,стольник,0.015316782052219431
0,сжечь,0.015305872847103415
0,простудиться,0.015294727695816836
0,дома,0.015292598547253474
0,отлично,0.015263460350174361
0,спpашивать,0.015262177291751965
0,месяц,0.015248609752769104
0,упал,0.015245948414644215
0,гвоздь,0.015230262703897062
0,кусаться,0.015225830625052585
0,дело,0.015218605792652964
0,негр,0.01520174303755341
0,мальчика,0.015122862356914398
0,общаться,0.015096546422564692
0,набить,0.015070044225418099
0,каска,0.015050951988625239
0,морковка,0.015049008057333049
0,шестилетний,0.015042296909334844
0,трёхлетний,0.015026048104101658
0,семейство,0.01502176901104358
0,поровну,0.014993167268122913
0,дышать,0.014980209299496736
0,напиться,0.014963092915828305
0,носить,0.01494151100073176
0,деть,0.014935957013774984
0,гений,0.014934156720512536
0,щенок,0.014899798767898292
0,папы,0.014890841830716584
0,обрызгай,0.014878709121121358
0,общий,0.014856848211261172
0,витя,0.014832633550681582
0,маму,0.014824072286041814
0,принес,0.014805890199509385
0,обезьян,0.0147952305040769
0,очередной,0.014792745833782305
0,ухаживать,0.014749801929443257
0,отверстие,0.014739146533069054
0,13,0.014715815554313937
0,дважды,0.014699132209930226
0,вызвать,0.01469672583322163
0,уй,0.014655507655769217
0,меняться,0.014641952566219555
0,апрель,0.014637217967356933
0,пахнуть,0.01460682290792314
0,карта,0.014602311190164193
0,клуб,0.014582884270394643
0,какать,0.01457244178839319
0,пирожок,0.014540572177985158
0,гонять,0.014531386183268793
0,замочный,0.014521735114008519
0,де,0.014516936435544423
0,холодно,0.014511943062733372
0,ютить,0.014498225039654757
0,глубоко,0.014490778002027506
0,полка,0.01447324776729315
0,фима,0.014453680518242442
0,тигр,0.014447018933545656
0,полезть,0.014446698116933703
0,разумеется,0.014445037922615166
0,прокурор,0.014412936191112957
0,потерять,0.01440925309316633
0,потеряться,0.014403560595747983
0,40,0.01439616852312548
0,говно,0.01438688760244467
0,получаться,0.014377477023752876
0,военный,0.014363491564795841
0,поворачиваться,0.014344511691932604
0,жёлтый,0.014338915505614069
0,портфель,0.014327866496798604
0,срочно,0.014316927877679728
0,обидеть,0.01430926547424365
0,мечта,0.01426266813032708
0,запись,0.014252736503479514
0,завтракать,0.014247221028126988
0,хобот,0.014246136803140071
0,метла,0.01424156316450391
0,тридцать,0.014219494404206813
0,служить,0.014218915907643915
0,колбаса,0.014201832619534295
0,грустно,0.01419025281376919
0,съехать,0.014173137036194407
0,коротко,0.014167280167818696
0,наставлять,0.014164428287984802
0,ваня,0.014158191516189985
0,проверить,0.014157857271037756
0,приютить,0.014145635121396535
0,скорый,0.014143979998148325
0,зависеть,0.014114246120320091
0,живой,0.014111695179706833
0,соня,0.014103812373527183
0,банкомат,0.014096888231023612
0,птичка,0.014073555020948886
0,передать,0.014065035813003009
